player_id,player_name,player_name_norm,team,season,date_of_injury,injury_type,required_surgery,games_missed,notes
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2016-10-30,other,0,2,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2016-12-27,other,0,1,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-01-03,other,0,9,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-02-27,other,0,1,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-03-05,other,0,2,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-03-13,other,0,5,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-03-27,other,0,1,placed on IL
1627773,A.J. Hammons,aj hammons,Mavericks,2016-17,2017-03-31,other,0,1,placed on IL
1627773,A.J. Hammons,aj hammons,Heat,2017-18,2017-10-18,illness,0,1,placed on IL with illness
201985,A.J. Price,aj price,Pacers,2009-10,2009-11-27,other,0,5,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2010-10-27,other,0,8,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2010-11-22,other,0,4,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2010-12-13,other,0,2,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2010-12-26,other,0,1,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2011-01-02,other,0,2,placed on IL
201985,A.J. Price,aj price,Pacers,2010-11,2011-01-14,other,0,2,placed on IL
201985,A.J. Price,aj price,Timberwolves,2013-14,2013-10-30,other,0,2,placed on IL
201985,A.J. Price,aj price,Timberwolves,2013-14,2014-01-15,other,0,1,placed on IL
201985,A.J. Price,aj price,Timberwolves,2013-14,2014-01-18,other,0,2,placed on IL
201985,A.J. Price,aj price,Timberwolves,2013-14,2014-01-27,other,0,1,placed on IL
201985,A.J. Price,aj price,Timberwolves,2013-14,2014-03-09,other,0,10,placed on IL with appendectomy
201985,A.J. Price,aj price,Cavaliers,2014-15,2014-10-30,other,0,23,placed on IL
201985,A.J. Price,aj price,Cavaliers,2014-15,2014-12-25,other,0,0,placed on IL
202329,Al-Farouq Aminu,al farouq aminu,Mavericks,2014-15,2015-03-13,shoulder,0,2,placed on IL with bruised/sprained left shoulder
202329,Al-Farouq Aminu,al farouq aminu,Blazers,2016-17,2016-11-09,leg-soft-tissue,0,10,placed on IL with sore calf
202329,Al-Farouq Aminu,al farouq aminu,Blazers,2016-17,2016-12-13,back,0,3,placed on IL with bruised back
202329,Al-Farouq Aminu,al farouq aminu,Blazers,2017-18,2017-11-02,ankle,0,11,placed on IL with sprained right ankle
202329,Al-Farouq Aminu,al farouq aminu,Magic,2019-20,2019-12-01,knee,0,174,placed on IL with right knee injury (out for season)
202329,Al-Farouq Aminu,al farouq aminu,Magic,2020-21,2020-12-23,knee,1,19,placed on IL with recovering from surgery on right knee
1733,Al Harrington,al harrington,Pacers,1999-00,2000-02-01,back,0,8,placed on IL with sprained lower back
1733,Al Harrington,al harrington,Pacers,1999-00,2000-02-28,leg-soft-tissue,0,7,placed on IL with strained left calf
1733,Al Harrington,al harrington,Pacers,1999-00,2000-04-06,back,0,713,placed on IL with sore back
1733,Al Harrington,al harrington,Pacers,2001-02,2002-01-25,knee,0,450,placed on IL with torn ACL in right knee
1733,Al Harrington,al harrington,Hawks,2004-05,2005-02-07,knee,0,6,placed on IL with left knee tendinitis
1733,Al Harrington,al harrington,Hawks,2004-05,2005-04-07,knee,0,237,placed on IL with right knee tendinitis
1733,Al Harrington,al harrington,Pacers,2006-07,2006-11-18,back,0,1,placed on IL with back injury
1733,Al Harrington,al harrington,Pacers,2006-07,2006-12-11,illness,0,1,placed on IL with stomach illness
1733,Al Harrington,al harrington,Warriors,2008-09,2008-11-07,back,0,7,placed on IL with sore back
1733,Al Harrington,al harrington,Knicks,2009-10,2010-01-07,leg-soft-tissue,0,2,placed on IL with strained left calf
1733,Al Harrington,al harrington,Nuggets,2010-11,2010-12-28,hand,0,3,placed on IL with dislocated right thumb
1733,Al Harrington,al harrington,Nuggets,2010-11,2011-01-30,foot,0,1,placed on IL with left foot injury
1733,Al Harrington,al harrington,Nuggets,2010-11,2011-03-18,ankle,0,0,placed on IL with strained right Achilles tendon
1733,Al Harrington,al harrington,Magic,2012-13,2012-11-02,knee,1,46,placed on IL with right knee rehab / surgery on left knee (CBC)
1733,Al Harrington,al harrington,Wizards,2013-14,2013-12-09,knee,1,30,placed on IL recovering from arthroscopic surgery on right knee
201143,Al Horford,al horford,Hawks,2008-09,2008-11-19,ankle,0,1,placed on IL with sprained right ankle
201143,Al Horford,al horford,Hawks,2008-09,2009-01-11,knee,0,10,placed on IL with bone bruise in right knee
201143,Al Horford,al horford,Hawks,2008-09,2009-05-07,ankle,0,1,placed on IL with sprained right ankle
201143,Al Horford,al horford,Hawks,2010-11,2011-01-21,ankle,0,2,placed on IL with sore right ankle
201143,Al Horford,al horford,Hawks,2010-11,2011-02-05,back,0,3,placed on IL with bruised back
201143,Al Horford,al horford,Hawks,2010-11,2011-03-12,ankle,0,1,placed on IL with sprained/sore left ankle
201143,Al Horford,al horford,Hawks,2011-12,2012-01-12,other,0,46,placed on IL with torn left pectoral muscle
201143,Al Horford,al horford,Hawks,2013-14,2013-12-28,other,0,45,placed on IL with torn right pectoral muscle (out for season)
201143,Al Horford,al horford,Hawks,2014-15,2015-01-14,rest,0,1,placed on IL for rest
201143,Al Horford,al horford,Celtics,2016-17,2016-11-02,head,0,7,placed on IL with concussion
201143,Al Horford,al horford,Celtics,2016-17,2017-01-27,leg-soft-tissue,0,1,placed on IL with sore left groin
201143,Al Horford,al horford,Celtics,2016-17,2017-03-05,other,0,1,placed on IL with sprained right elbow
201143,Al Horford,al horford,Celtics,2017-18,2017-11-08,head,0,2,placed on IL with concussion
201143,Al Horford,al horford,Celtics,2017-18,2017-12-13,rest,0,1,placed on IL for rest
201143,Al Horford,al horford,Celtics,2017-18,2018-03-11,illness,0,2,placed on IL with illness
201143,Al Horford,al horford,Celtics,2017-18,2018-04-06,rest,0,1,placed on IL for rest
201143,Al Horford,al horford,Celtics,2017-18,2018-04-11,rest,0,2,placed on IL for rest
201143,Al Horford,al horford,Celtics,2018-19,2018-11-23,knee,0,0,placed on IL with sore left knee
201143,Al Horford,al horford,Celtics,2018-19,2018-11-30,other,0,0,placed on IL
201143,Al Horford,al horford,Celtics,2018-19,2018-12-10,knee,0,5,placed on IL with sore left knee
201143,Al Horford,al horford,Celtics,2018-19,2019-01-23,other,0,1,placed on IL
201143,Al Horford,al horford,Celtics,2018-19,2019-03-23,knee,0,1,placed on IL with sore left knee
201143,Al Horford,al horford,Celtics,2018-19,2019-03-30,knee,0,1,placed on IL with sore left knee
201143,Al Horford,al horford,Celtics,2018-19,2019-04-09,knee,0,2,placed on IL with sore left knee
201143,Al Horford,al horford,76ers,2019-20,2019-12-13,knee,0,1,placed on IL with sore left knee
201143,Al Horford,al horford,76ers,2019-20,2020-01-30,knee,0,1,placed on IL with sore left knee
201143,Al Horford,al horford,Celtics,2021-22,2021-10-19,other,0,1,placed on IL with NBA health and safety protocols
201143,Al Horford,al horford,Celtics,2021-22,2021-10-25,other,0,1,placed on IL with strained left adductor
201143,Al Horford,al horford,Celtics,2021-22,2021-11-13,back,0,1,placed on IL with sore lower back
201143,Al Horford,al horford,Celtics,2021-22,2021-12-04,back,0,1,placed on IL with back injury
201143,Al Horford,al horford,Celtics,2021-22,2021-12-17,other,0,4,placed on IL with NBA health and safety protocols
201143,Al Horford,al horford,Celtics,2021-22,2022-04-07,back,0,1,placed on IL with sore lower back
201143,Al Horford,al horford,Celtics,2021-22,2022-05-17,other,0,1,placed on IL with NBA health and safety protocols
201143,Al Horford,al horford,Celtics,2022-23,2022-11-28,back,0,1,placed on IL with tightness in lower back
201143,Al Horford,al horford,Celtics,2022-23,2022-12-05,back,0,4,placed on IL with lower back injury
201143,Al Horford,al horford,Celtics,2022-23,2023-01-12,back,0,1,placed on IL with lower back injury
201143,Al Horford,al horford,Celtics,2022-23,2023-01-24,back,0,0,placed on IL with lower back injury
201143,Al Horford,al horford,Celtics,2022-23,2023-02-08,knee,0,2,placed on IL with swollen right knee
201143,Al Horford,al horford,Celtics,2022-23,2023-02-14,knee,0,0,placed on IL with swollen right knee
201143,Al Horford,al horford,Celtics,2022-23,2023-03-31,back,0,1,placed on IL with lower back injury
201143,Al Horford,al horford,Celtics,2022-23,2023-04-05,back,0,0,placed on IL with tightness in lower back
201143,Al Horford,al horford,Celtics,2022-23,2023-04-08,back,0,3,placed on IL with back injury
2744,Al Jefferson,al jefferson,Celtics,2004-05,2005-01-28,ankle,0,8,placed on IL with a sprained right ankle
2744,Al Jefferson,al jefferson,Celtics,2005-06,2006-02-10,ankle,0,8,placed on IL with sprained right ankle
2744,Al Jefferson,al jefferson,Celtics,2005-06,2006-03-24,ankle,0,97,placed on IL with sprained right ankle
2744,Al Jefferson,al jefferson,Celtics,2006-07,2006-11-08,other,0,6,placed on IL with appendectomy
2744,Al Jefferson,al jefferson,Timberwolves,2008-09,2009-02-17,knee,0,154,placed on IL with torn ACL in right knee (out for season)
2744,Al Jefferson,al jefferson,Timberwolves,2009-10,2010-03-03,other,0,2,placed on IL (suspended)
2744,Al Jefferson,al jefferson,Jazz,2012-13,2013-03-06,ankle,0,1,placed on IL with sprained left ankle
2744,Al Jefferson,al jefferson,Bobcats,2013-14,2013-11-01,ankle,0,4,placed on IL with sprained right ankle
2744,Al Jefferson,al jefferson,Bobcats,2013-14,2013-11-15,ankle,0,3,placed on IL with ankle injury
2744,Al Jefferson,al jefferson,Hornets,2014-15,2014-12-31,leg-soft-tissue,0,8,placed on IL with strained adductor muscle in left groin
2744,Al Jefferson,al jefferson,Hornets,2014-15,2015-03-13,knee,0,1,placed on IL with strained right knee / right calf injury (P)
2744,Al Jefferson,al jefferson,Hornets,2015-16,2015-12-02,leg-soft-tissue,0,6,placed on IL with strained left calf
2744,Al Jefferson,al jefferson,Hornets,2015-16,2016-01-01,knee,1,20,placed on IL recovering from surgery on right knee to repair torn lateral meniscus
2744,Al Jefferson,al jefferson,Hornets,2015-16,2016-04-03,other,0,1,placed on IL with bruised right quadriceps
2744,Al Jefferson,al jefferson,Pacers,2016-17,2017-02-24,other,0,2,placed on IL with dental ailment
201154,Al Thornton,al thornton,Clippers,2007-08,2007-11-17,ankle,0,2,placed on IL with sprained right ankle
201154,Al Thornton,al thornton,Clippers,2008-09,2009-02-23,foot,0,2,placed on IL with strained arch in right foot
201154,Al Thornton,al thornton,Clippers,2008-09,2009-03-22,shoulder,0,0,placed on IL with sore right shoulder
201154,Al Thornton,al thornton,Clippers,2009-10,2010-01-18,ankle,0,1,placed on IL with sprained left ankle
201154,Al Thornton,al thornton,Wizards,2010-11,2010-11-25,ankle,0,2,placed on IL with sprained left ankle
201154,Al Thornton,al thornton,Wizards,2010-11,2011-02-12,hand,0,2,placed on IL with dislocated right middle finger
201154,Al Thornton,al thornton,Wizards,2010-11,2011-02-25,ankle,0,2,placed on IL with sprained left ankle
,Alade Aminu,alade aminu,Heat,2009-10,2010-03-31,other,0,0,placed on IL
101187,Alan Anderson,alan anderson,Bobcats,2005-06,2005-11-03,knee,1,4,placed on IL with surgery on right knee
101187,Alan Anderson,alan anderson,Bobcats,2005-06,2005-11-18,other,0,0,placed on IL
101187,Alan Anderson,alan anderson,Bobcats,2005-06,2005-11-23,other,0,1,placed on IL
101187,Alan Anderson,alan anderson,Bobcats,2005-06,2005-11-30,other,0,139,placed on IL
101187,Alan Anderson,alan anderson,Bobcats,2006-07,2006-10-31,back,0,5,placed on IL with back spasms
101187,Alan Anderson,alan anderson,Bobcats,2006-07,2006-11-24,back,0,885,placed on IL with back injury
101187,Alan Anderson,alan anderson,Raptors,2012-13,2012-11-12,foot,0,13,placed on IL with partially torn plantar fascia in left foot
101187,Alan Anderson,alan anderson,Wizards,2015-16,2015-10-28,ankle,1,48,placed on IL recovering from surgery on left ankle to remove bone fragment
101187,Alan Anderson,alan anderson,Wizards,2015-16,2016-03-04,other,0,0,placed on IL
101187,Alan Anderson,alan anderson,Wizards,2015-16,2016-03-12,ankle,0,1,placed on IL with ankle injury
101187,Alan Anderson,alan anderson,Wizards,2015-16,2016-03-16,ankle,0,1,placed on IL with sprained left ankle
101187,Alan Anderson,alan anderson,Wizards,2015-16,2016-03-21,ankle,0,7,placed on IL with sore ankle
673,Alan Henderson,alan henderson,Hawks,2000-01,2000-12-19,shoulder,0,7,placed on IL with sprained left shoulder
673,Alan Henderson,alan henderson,Hawks,2001-02,2001-10-29,knee,0,44,placed on IL with right knee inflammation
673,Alan Henderson,alan henderson,Hawks,2003-04,2003-11-08,back,0,20,placed on IL with sore back
673,Alan Henderson,alan henderson,Hawks,2003-04,2004-02-19,back,0,53,placed on IL with strained lower back
673,Alan Henderson,alan henderson,Jazz,2006-07,2007-02-23,other,0,0,placed on IL
1626210,Alan Williams,alan williams,Suns,2017-18,2017-10-18,knee,1,64,placed on IL recovering from surgery on right knee to repair torn meniscus
1626210,Alan Williams,alan williams,Suns,2017-18,2018-04-08,knee,0,137,placed on IL with sore right knee (out for season)
1626210,Alan Williams,alan williams,Nets,2018-19,2019-02-06,other,0,15,placed on IL
1626210,Alan Williams,alan williams,Nets,2018-19,2019-03-17,other,0,10,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2007-11-09,other,0,3,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2007-11-15,other,0,1,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2007-11-23,other,0,26,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2008-01-29,other,0,3,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2008-02-24,other,0,18,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2008-04-09,other,0,3,placed on IL
201169,Alando Tucker,alando tucker,Suns,2007-08,2008-04-19,other,0,4,placed on IL
201169,Alando Tucker,alando tucker,Suns,2008-09,2008-10-29,leg-soft-tissue,0,26,placed on IL with hamstring injury
201169,Alando Tucker,alando tucker,Suns,2009-10,2009-11-27,other,0,2,placed on IL
201169,Alando Tucker,alando tucker,Suns,2009-10,2009-12-25,other,0,13,placed on IL
201169,Alando Tucker,alando tucker,Timberwolves,2009-10,2009-12-30,other,0,11,placed on IL
201169,Alando Tucker,alando tucker,Timberwolves,2009-10,2010-01-27,other,0,14,placed on IL
201169,Alando Tucker,alando tucker,Timberwolves,2009-10,2010-02-21,other,0,4,placed on IL
201169,Alando Tucker,alando tucker,Timberwolves,2009-10,2010-03-10,other,0,2,placed on IL
201169,Alando Tucker,alando tucker,Timberwolves,2009-10,2010-03-19,other,0,0,placed on IL
202692,Alec Burks,alec burks,Jazz,2012-13,2013-04-09,other,0,1,placed on IL
202692,Alec Burks,alec burks,Jazz,2013-14,2014-03-22,ankle,0,3,placed on IL with right ankle injury
202692,Alec Burks,alec burks,Jazz,2014-15,2014-12-05,shoulder,0,1,placed on IL with left shoulder injury
202692,Alec Burks,alec burks,Jazz,2014-15,2014-12-27,shoulder,0,187,placed on IL with left shoulder injury (out for season)
202692,Alec Burks,alec burks,Jazz,2015-16,2015-12-28,other,0,41,placed on IL with fractured fibula in left leg
202692,Alec Burks,alec burks,Jazz,2016-17,2016-10-25,other,0,28,placed on IL with sore leg
202692,Alec Burks,alec burks,Jazz,2016-17,2017-04-18,knee,0,370,placed on IL with sore left knee (out for season)
202692,Alec Burks,alec burks,Warriors,2019-20,2019-10-24,ankle,0,2,placed on IL with sprained right ankle
202692,Alec Burks,alec burks,76ers,2020-21,2020-08-12,foot,0,0,placed on IL with sore left foot
202692,Alec Burks,alec burks,Knicks,2020-21,2021-01-02,ankle,0,8,placed on IL with sprained left ankle
202692,Alec Burks,alec burks,Knicks,2020-21,2021-04-16,other,0,5,placed on IL with NBA health and safety protocols
202692,Alec Burks,alec burks,Knicks,2020-21,2021-05-07,knee,0,2,placed on IL with bruised left knee
202692,Alec Burks,alec burks,Pistons,2022-23,2022-10-19,foot,0,9,placed on IL with foot injury
202692,Alec Burks,alec burks,Pistons,2022-23,2023-03-03,foot,0,1,placed on IL with sore left foot
202692,Alec Burks,alec burks,Pistons,2022-23,2023-03-07,foot,0,0,placed on IL with sore left foot
1628409,Alec Peters,alec peters,Suns,2017-18,2017-10-23,other,0,8,placed on IL
1628409,Alec Peters,alec peters,Suns,2017-18,2017-11-13,other,0,2,placed on IL
1628409,Alec Peters,alec peters,Suns,2017-18,2017-11-19,other,0,3,placed on IL
1628409,Alec Peters,alec peters,Suns,2017-18,2017-11-29,other,0,18,placed on IL
1628409,Alec Peters,alec peters,Suns,2017-18,2018-02-12,other,0,8,placed on IL
1628409,Alec Peters,alec peters,Suns,2017-18,2018-03-13,other,0,1,placed on IL
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2004-05,2004-11-24,other,0,3,placed on IL with right patella tendinitis
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2005-06,2005-12-06,ankle,0,12,placed on IL with sprained left ankle
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2006-07,2007-02-22,illness,0,2,placed on IL with flu
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2007-08,2007-10-31,other,0,2,placed on IL
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2007-08,2008-01-25,foot,0,19,placed on IL with sprained left foot
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2007-08,2008-04-19,ankle,0,5,placed on IL with sprained left ankle
,Aleksandar Pavlovic,aleksandar pavlovic,Cavaliers,2008-09,2009-02-18,ankle,0,5,placed on IL with sprained right ankle
,Aleksandar Pavlovic,aleksandar pavlovic,Timberwolves,2009-10,2010-03-16,leg-soft-tissue,0,3,placed on IL with calf injury
,Aleksandar Pavlovic,aleksandar pavlovic,Celtics,2011-12,2012-01-11,other,0,2,placed on IL
,Aleksandar Pavlovic,aleksandar pavlovic,Celtics,2011-12,2012-02-09,hand,0,1,placed on IL with wrist injury
,Aleksandar Pavlovic,aleksandar pavlovic,Blazers,2012-13,2012-11-03,leg-soft-tissue,0,1,placed on IL with strained quadricep
,Aleksandar Pavlovic,aleksandar pavlovic,Blazers,2012-13,2013-01-19,other,0,3,placed on IL
,Aleksandar Pavlovic,aleksandar pavlovic,Blazers,2012-13,2013-02-08,foot,0,2,placed on IL with left foot injury
,Aleksandar Pavlovic,aleksandar pavlovic,Blazers,2012-13,2013-03-02,other,0,11,placed on IL with bruised quadriceps
1893,Aleksandar Radojevic,aleksandar radojevic,Raptors,2000-01,2000-10-30,back,1,597,placed on IR with recovery from back surgery
1893,Aleksandar Radojevic,aleksandar radojevic,Nuggets,2000-01,2001-01-15,back,1,566,placed on IL recovering from surgery on back
1893,Aleksandar Radojevic,aleksandar radojevic,Jazz,2004-05,2004-11-01,knee,0,12,placed on IL with left knee tendinitis
